"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Mesh_Materials/standardSurface58.standardSurface58","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface55.standardSurface55","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface53.standardSurface53","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface52.standardSurface52","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface50.standardSurface50","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface49.standardSurface49","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface45.standardSurface45","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface44.standardSurface44","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface42.standardSurface42","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface41.standardSurface41","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface40.standardSurface40","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface4.standardSurface4","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface38.standardSurface38","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface36.standardSurface36","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface35.standardSurface35","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface34.standardSurface34","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface32.standardSurface32","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface31.standardSurface31","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface30.standardSurface30","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface3.standardSurface3","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface29.standardSurface29","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface28.standardSurface28","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface27.standardSurface27","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface26.standardSurface26","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface25.standardSurface25","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface24.standardSurface24","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface19.standardSurface19","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface23.standardSurface23","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface22.standardSurface22","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface21.standardSurface21","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface20.standardSurface20","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface2.standardSurface2","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface18.standardSurface18","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface17.standardSurface17","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface16.standardSurface16","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface15.standardSurface15","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface14.standardSurface14","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface13.standardSurface13","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface12.standardSurface12","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface11.standardSurface11","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface10.standardSurface10","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface1.standardSurface1","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/M_Lamp.M_Lamp","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/MI_ProcGrid.MI_ProcGrid","0","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/Fbx_Default_Material.Fbx_Default_Material","0","0","14","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","0","0","26","1","0.000000","0","0"
"/Game/useBackground1.useBackground1","0","0","14","1","0.000000","0","0"
"/Game/surfaceShader5.surfaceShader5","0","0","14","1","0.000000","0","0"
"/Game/standardSurface4.standardSurface4","0","0","26","1","0.000000","0","0"
"/Game/surfaceShader4.surfaceShader4","0","0","14","1","0.000000","0","0"
"/Game/surfaceShader3.surfaceShader3","0","0","14","1","0.000000","0","0"
"/Game/lambert11.lambert11","0","0","26","1","0.000000","0","0"
"/Game/lambert9.lambert9","0","0","26","1","0.000000","0","0"
"/Game/lambert8.lambert8","0","0","26","1","0.000000","0","0"
"/Game/lambert7.lambert7","0","0","26","1","0.000000","0","0"
"/Game/standardSurface7.standardSurface7","0","0","14","1","0.000000","0","0"
"/Game/standardSurface6.standardSurface6","0","0","14","1","0.000000","0","0"
"/Game/standardSurface5.standardSurface5","0","0","14","1","0.000000","0","0"
"/Game/standardSurface3.standardSurface3","0","0","26","1","0.000000","0","0"
"/Game/standardSurface12.standardSurface12","0","0","14","1","0.000000","0","0"
"/Game/standardSurface11.standardSurface11","0","0","14","1","0.000000","0","0"
"/Game/standardSurface10.standardSurface10","0","0","14","1","0.000000","0","0"
"/Game/standardSurface1.standardSurface1","0","0","26","1","0.000000","0","0"
"/Game/lambert6.lambert6","0","0","26","1","0.000000","0","0"
"/Game/lambert5.lambert5","0","0","26","1","0.000000","0","0"
"/Game/lambert29.lambert29","0","0","14","1","0.000000","0","0"
"/Game/lambert28.lambert28","0","0","14","1","0.000000","0","0"
"/Game/lambert27.lambert27","0","0","26","1","0.000000","0","0"
"/Game/lambert26.lambert26","0","0","26","1","0.000000","0","0"
"/Game/lambert25.lambert25","0","0","26","1","0.000000","0","0"
"/Game/lambert24.lambert24","0","0","26","1","0.000000","0","0"
"/Game/lambert23.lambert23","0","0","26","1","0.000000","0","0"
"/Game/lambert22.lambert22","0","0","26","1","0.000000","0","0"
"/Game/lambert21.lambert21","0","0","26","1","0.000000","0","0"
"/Game/lambert15.lambert15","0","0","26","1","0.000000","0","0"
"/Game/lambert14.lambert14","0","0","26","1","0.000000","0","0"
"/Game/lambert13.lambert13","0","0","26","1","0.000000","0","0"
"/Game/lambert12.lambert12","0","0","26","1","0.000000","0","0"
"/Game/surfaceShader2.surfaceShader2","0","0","14","1","0.000000","0","0"
"/Game/surfaceShader1.surfaceShader1","0","0","14","1","0.000000","0","0"
"/Game/standardSurface9.standardSurface9","0","0","14","1","0.000000","0","0"
"/Game/standardSurface8.standardSurface8","0","0","14","1","0.000000","0","0"
"/Game/lambert10.lambert10","0","0","26","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","50","2","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","67","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","70","2","0.000000","0","1680"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","0","5","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","677","1","0.000000","0","0"
"/Game/Vehicles/SportsCar/Materials/M_SportsCar_Wheel.M_SportsCar_Wheel","0","0","26","1","0.000000","0","0"
"/Game/Vehicles/SportsCar/Materials/M_SportsCar.M_SportsCar","0","0","90","3","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","4","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","58","6","0.000000","0","3"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","31","1","0.000000","0","0"
"/Game/Vehicles/OffroadCar/Materials/M_OffroadCar_Wheel.M_OffroadCar_Wheel","0","0","26","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","23","1","0.000000","0","0"
"/Game/Track/M_Track.M_Track","0","0","26","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","68","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","10","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","69","3","0.000000","0","559"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","0","28","2","0.000000","0","160"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","66","6","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","50","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","140","6","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","0","4","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","20","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","31","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","16","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","44","1","0.000000","0","0"
"/Game/Vehicles/SportsCar/Materials/M_SportsCar_Lights.M_SportsCar_Lights","49","0","44","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface5.standardSurface5","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface47.standardSurface47","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface54.standardSurface54","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface76.standardSurface76","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface74.standardSurface74","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/WorldGridMaterial.WorldGridMaterial","49","0","26","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface9.standardSurface9","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface8.standardSurface8","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface79.standardSurface79","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface77.standardSurface77","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface73.standardSurface73","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface70.standardSurface70","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface68.standardSurface68","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface67.standardSurface67","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface66.standardSurface66","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface65.standardSurface65","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface64.standardSurface64","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface63.standardSurface63","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface62.standardSurface62","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface61.standardSurface61","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface60.standardSurface60","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface6.standardSurface6","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface59.standardSurface59","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface58.standardSurface58","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface55.standardSurface55","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface53.standardSurface53","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface52.standardSurface52","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface50.standardSurface50","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface49.standardSurface49","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface45.standardSurface45","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface44.standardSurface44","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface42.standardSurface42","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface41.standardSurface41","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface40.standardSurface40","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface4.standardSurface4","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface38.standardSurface38","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface36.standardSurface36","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface35.standardSurface35","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface34.standardSurface34","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface32.standardSurface32","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface31.standardSurface31","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface30.standardSurface30","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface3.standardSurface3","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface29.standardSurface29","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface28.standardSurface28","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface27.standardSurface27","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface26.standardSurface26","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface25.standardSurface25","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface24.standardSurface24","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface19.standardSurface19","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface23.standardSurface23","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface22.standardSurface22","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface21.standardSurface21","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface20.standardSurface20","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface2.standardSurface2","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface18.standardSurface18","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface17.standardSurface17","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface16.standardSurface16","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface15.standardSurface15","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface14.standardSurface14","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface13.standardSurface13","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface12.standardSurface12","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface11.standardSurface11","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface10.standardSurface10","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/standardSurface1.standardSurface1","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/M_Lamp.M_Lamp","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/MI_ProcGrid.MI_ProcGrid","49","0","14","1","0.000000","0","0"
"/Game/Mesh_Materials/Fbx_Default_Material.Fbx_Default_Material","49","0","14","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","26","1","0.000000","0","0"
"/Game/useBackground1.useBackground1","49","0","14","1","0.000000","0","0"
"/Game/surfaceShader5.surfaceShader5","49","0","14","1","0.000000","0","0"
"/Game/standardSurface4.standardSurface4","49","0","26","1","0.000000","0","0"
"/Game/surfaceShader4.surfaceShader4","49","0","14","1","0.000000","0","0"
"/Game/surfaceShader3.surfaceShader3","49","0","14","1","0.000000","0","0"
"/Game/lambert11.lambert11","49","0","26","1","0.000000","0","0"
"/Game/lambert9.lambert9","49","0","26","1","0.000000","0","0"
"/Game/lambert8.lambert8","49","0","26","1","0.000000","0","0"
"/Game/lambert7.lambert7","49","0","26","1","0.000000","0","0"
"/Game/standardSurface7.standardSurface7","49","0","14","1","0.000000","0","0"
"/Game/standardSurface6.standardSurface6","49","0","14","1","0.000000","0","0"
"/Game/standardSurface5.standardSurface5","49","0","14","1","0.000000","0","0"
"/Game/standardSurface3.standardSurface3","49","0","26","1","0.000000","0","0"
"/Game/standardSurface12.standardSurface12","49","0","14","1","0.000000","0","0"
"/Game/standardSurface11.standardSurface11","49","0","14","1","0.000000","0","0"
"/Game/standardSurface10.standardSurface10","49","0","14","1","0.000000","0","0"
"/Game/standardSurface1.standardSurface1","49","0","26","1","0.000000","0","0"
"/Game/lambert6.lambert6","49","0","26","1","0.000000","0","0"
"/Game/lambert5.lambert5","49","0","26","1","0.000000","0","0"
"/Game/lambert29.lambert29","49","0","14","1","0.000000","0","0"
"/Game/lambert28.lambert28","49","0","14","1","0.000000","0","0"
"/Game/lambert27.lambert27","49","0","26","1","0.000000","0","0"
"/Game/lambert26.lambert26","49","0","26","1","0.000000","0","0"
"/Game/lambert25.lambert25","49","0","26","1","0.000000","0","0"
"/Game/lambert24.lambert24","49","0","26","1","0.000000","0","0"
"/Game/lambert23.lambert23","49","0","26","1","0.000000","0","0"
"/Game/lambert22.lambert22","49","0","26","1","0.000000","0","0"
"/Game/lambert21.lambert21","49","0","26","1","0.000000","0","0"
"/Game/lambert15.lambert15","49","0","26","1","0.000000","0","0"
"/Game/lambert14.lambert14","49","0","26","1","0.000000","0","0"
"/Game/lambert13.lambert13","49","0","26","1","0.000000","0","0"
"/Game/lambert12.lambert12","49","0","26","1","0.000000","0","0"
"/Game/surfaceShader2.surfaceShader2","49","0","14","1","0.000000","0","0"
"/Game/surfaceShader1.surfaceShader1","49","0","14","1","0.000000","0","0"
"/Game/standardSurface9.standardSurface9","49","0","14","1","0.000000","0","0"
"/Game/standardSurface8.standardSurface8","49","0","14","1","0.000000","0","0"
"/Game/lambert10.lambert10","49","0","26","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","54","2","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","82","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","100","2","0.000000","0","2400"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","5","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
